项目名称,区域,建筑面积（㎡）,房屋用途,户型,意向售价(万元),参考价(元/平方米),房源编码,代理中介名称,委托期限,发布时间
金泰花园一栋,宝安,102.9,住宅,三房,450,51200,250811787126中原地产,中原地产代理（深圳）有限公司,2025-08-01 08:08:34~2025-10-01 08:10:34,2025-06-03
金泰花园一栋,宝安,75,住宅,三房,430,51200,257142995398乐有家,深圳市乐有家房产交易有限公司,2025-07-24 10:07:32~2026-01-23 10:01:32,2025-07-24
金泰花园一栋,宝安,113.2,住宅,三房,500,51200,259122673596中原地产,中原地产代理（深圳）有限公司,2025-07-28 12:07:09~2025-09-27 12:09:09,2025-06-15
金泰花园一栋,宝安,100.8,住宅,三房,500,51200,257261503231乐有家,深圳市乐有家房产交易有限公司,2025-07-05 03:07:46~2026-07-06 03:07:46,2025-07-05
金泰花园一栋,宝安,114.3,住宅,三房,480,51200,258041230300链家,深圳链家房地产经纪有限公司,2025-08-01 10:08:42~2026-08-02 10:08:42,2025-08-01
金泰花园一栋,宝安,102.9,住宅,三房,470,51200,253574814692乐有家,深圳市乐有家房产交易有限公司,2025-08-18 05:08:18~2026-08-19 05:08:18,2025-08-18
金叶茗苑2栋,宝安,98.05,住宅,三房,450,54500,256548026403乐有家,深圳市乐有家房产交易有限公司,2025-07-28 12:07:01~2025-09-27 12:09:01,2025-03-31
金叶茗苑2栋,宝安,95.96,住宅,三房,450,54500,251518922240楼上地产,深圳楼上房地产经纪有限公司,2025-07-05 02:07:33~2026-07-06 02:07:33,2025-07-05
金叶茗苑2栋,宝安,95.09,住宅,三房,480,54500,255418970684乐有家,深圳市乐有家房产交易有限公司,2025-07-06 10:07:41~2026-07-07 10:07:41,2025-07-06
金叶茗苑2栋,宝安,106.01,住宅,三房,480,54500,252265090946鑫联地产,深圳市鑫联地产有限公司,2025-07-27 10:07:22~2025-09-26 10:09:22,2025-05-28
理想居1栋,宝安,95.65,住宅,三房,488,55300,250372096888中原地产,中原地产代理（深圳）有限公司,2025-07-11 10:07:28~2025-09-10 10:09:28,2025-05-09
理想居1栋,宝安,97.02,住宅,三房,468,55300,254699459556众馨旺地产,深圳市众馨旺网络科技有限公司,2025-08-13 06:08:24~2025-10-13 06:10:24,2025-05-13
理想居1栋,宝安,95.65,住宅,三房,430,55300,259981119706乐有家,深圳市乐有家房产交易有限公司,2025-07-21 04:07:39~2025-09-20 04:09:39,2025-05-25
理想居1栋,宝安,97.02,住宅,三房,430,55300,255638859306链家,深圳链家房地产经纪有限公司,2025-06-24 11:06:13~2026-06-25 11:06:13,2025-06-24
灵芝新村二十栋,宝安,91.6,其它,三房,480,70100,258803344463深房联地产,深圳市深房联地产投资顾问有限公司,2025-06-19 03:06:03~2025-08-19 03:08:03,2025-06-19
桃源盛景园22栋,宝安,83.67,住宅,三房,400,57000,258864823771中原地产,中原地产代理（深圳）有限公司,2025-07-04 02:07:25~2026-07-05 02:07:25,2025-07-04
中海西岸华府12栋,宝安,96.05,住宅,三房,310,43600,253753104871深圳市海拓房地产经纪有限公司,深圳市海拓房地产经纪有限公司,2025-07-05 10:07:40~2026-07-06 10:07:40,2025-07-05
中海西岸华府12栋,宝安,78.99,住宅,三房,300,43600,256055568681金辉地产,深圳市金辉地产经纪有限公司,2025-07-11 04:07:21~2026-07-12 04:07:21,2025-06-27
中海西岸华府12栋,宝安,95.62,住宅,三房,375,43600,259486718776深圳市佰成房地产经纪有限公司,深圳市佰成房地产经纪有限公司,2025-06-27 06:06:34~2026-06-28 06:06:34,2025-06-27
中海西岸华府12栋,宝安,95.78,住宅,三房,312,43600,253779019969顺佳家,深圳市顺佳家地产有限公司,2025-07-23 07:07:42~2026-07-24 07:07:42,2025-07-23
拾悦里雅居1栋,宝安,88.32,住宅,三房,340,49000,252182111594深圳市盛远辰信息咨询有限公司,深圳市盛远辰信息咨询有限公司,2025-07-03 11:07:24~2026-07-04 11:07:24,2025-07-03
花半里清湖花园3栋,宝安,85.95,住宅,三房,350,50600,252134199938亿辉,深圳市亿辉房地产经纪有限公司,2025-08-12 08:08:51~2025-10-12 08:10:51,2025-06-20
嘉洲商务中心（A007-0559）3栋商务公寓,宝安,87.74,商务公寓,三房,360,--,257062172272链家,深圳链家房地产经纪有限公司,2025-06-28 09:06:51~2026-06-29 09:06:51,2025-06-28
天欣花园3栋,宝安,98.39,住宅,三房,400,44400,257025209238信诺安居,深圳市信诺安居房地产经纪有限公司,2025-06-27 11:06:24~2026-06-28 11:06:24,2025-06-27
汇宝苑2栋,宝安,82.46,住宅,三房,348,47900,258948528079鑫联地产,深圳市鑫联地产有限公司,2025-08-17 12:08:46~2025-10-17 12:10:46,2025-06-18
福东龙华府1栋,宝安,82.07,住宅,三房,385,56100,254586822096乐有家,深圳市乐有家房产交易有限公司,2025-06-29 05:06:47~2026-06-30 05:06:47,2025-06-29
万家灯火花园4栋,宝安,87.09,住宅,三房,430,48100,250526454031乐有家,深圳市乐有家房产交易有限公司,2025-06-26 09:06:28~2026-06-27 09:06:28,2025-06-26
滢水山庄二区第七栋,宝安,89.59,住宅,三房,380,48200,256149813394乐有家,深圳市乐有家房产交易有限公司,2025-07-06 08:07:34~2026-07-07 08:07:34,2025-07-06
领航城领翔华府B区3号A单元,宝安,88.5,住宅,三房,470,61000,252210888667明安居地产,深圳市明安居房地产经纪有限公司,2025-07-02 05:07:29~2026-06-28 05:06:29,2025-07-02
中海西岸华府11栋,宝安,118.56,住宅,三房,410,43600,253032179194金辉地产,深圳市金辉地产经纪有限公司,2025-06-26 08:06:05~2026-06-27 08:06:05,2025-06-26
中海西岸华府11栋,宝安,118.92,住宅,三房,476,43600,255293293169房百通,深圳市房百通网络信息咨询有限公司,2025-08-05 02:08:48~2026-08-06 02:08:48,2025-08-05
中海西岸华府14栋,宝安,106.43,住宅,三房,350,43600,255496658003乐有家,深圳市乐有家房产交易有限公司,2025-08-14 08:08:41~2026-08-15 08:08:41,2025-06-27
中海西岸华府（南区）3栋,宝安,87.98,住宅,三房,350,43600,259600429159宝华地产,深圳市宝华地产投资顾问有限公司,2025-06-21 11:06:29~2026-06-22 11:06:29,2025-06-21
中海西岸华府8栋,宝安,107.9,住宅,三房,390,43600,254721548688金辉地产,深圳市金辉地产经纪有限公司,2025-06-23 11:06:49~2026-06-24 11:06:49,2025-06-23
中海西岸华府9栋,宝安,129.07,住宅,三房,420,43600,252808724724乐有家,深圳市乐有家房产交易有限公司,2025-08-13 02:08:42~2026-08-14 02:08:42,2025-08-13
康达尔山海上园（一期）B区1号楼,宝安,72.88,住宅,三房,460,64700,256746894920知恩地产,深圳知恩房地产经纪有限公司,2025-06-22 06:06:46~2025-08-22 06:08:46,2025-04-23
康达尔山海上园（一期）B区1号楼,宝安,72.88,住宅,三房,450,64700,254896866143乐有家,深圳市乐有家房产交易有限公司,2025-08-06 08:08:51~2025-10-06 08:10:51,2025-04-14
康达尔山海上园（二期）2栋,宝安,88.14,住宅,三房,485,64700,254744665309九鸿置业,深圳市九鸿置业有限公司,2025-07-18 06:07:42~2026-07-19 06:07:42,2025-07-04
康达尔山海上园（二期）2栋,宝安,88.12,住宅,三房,500,64700,259500470346知恩地产,深圳知恩房地产经纪有限公司,2025-08-18 04:08:53~2025-12-17 04:12:53,2025-08-18
康达尔山海上园（二期）2栋,宝安,88.14,住宅,三房,500,64700,258257494908乐有家,深圳市乐有家房产交易有限公司,2025-08-10 05:08:30~2026-08-11 05:08:30,2025-08-10
康达尔山海上园（二期）1栋,宝安,82.88,住宅,三房,490,64700,257732312444中原地产,中原地产代理（深圳）有限公司,2025-07-28 12:07:06~2025-09-27 12:09:06,2025-04-27
康达尔山海上园（二期）1栋,宝安,82.87,住宅,三房,488,64700,253989339484乐有家,深圳市乐有家房产交易有限公司,2025-07-01 07:07:53~2026-07-02 07:07:53,2025-07-01
康达尔山海上园（二期）1栋,宝安,82.87,住宅,三房,499,64700,259149383904乐有家控股,深圳市乐有家控股集团有限公司,2025-06-22 09:06:24~2026-06-23 09:06:24,2025-06-22
康达尔山海上园（二期）1栋,宝安,82.87,住宅,三房,460,64700,259903524351米家地产,深圳市米家乐网络科技有限公司,2025-08-14 07:08:55~2026-08-15 07:08:55,2025-08-14
丽景城5栋,宝安,80.84,住宅,三房,495,62100,252702176857乐有家,深圳市乐有家房产交易有限公司,2025-06-20 09:06:28~2026-06-21 09:06:28,2025-06-20
丽景城9栋,宝安,80.86,住宅,三房,468,62100,253863820489幸福家园,深圳市幸福家园房地产信息咨询有限公司,2025-07-19 09:07:59~2026-01-18 09:01:59,2025-07-19
丽景城4栋,宝安,96.87,住宅,三房,490,62100,252933820477幸福家园,深圳市幸福家园房地产信息咨询有限公司,2025-07-14 06:07:15~2026-07-15 06:07:15,2025-07-14
丽景城4栋,宝安,88.42,住宅,三房,400,62100,255551088866幸福家园,深圳市幸福家园房地产信息咨询有限公司,2025-08-02 11:08:16~2026-08-03 11:08:16,2025-08-02
流塘阳光花园1栋,宝安,71.45,住宅,三房,490,75200,256048055612乐有家,深圳市乐有家房产交易有限公司,2025-06-19 11:06:37~2025-08-19 11:08:37,2025-06-19
中熙香莎公馆2栋,宝安,89.18,住宅,三房,370,52200,256403620589慧安家地产,深圳市慧安家房地产有限公司,2025-06-21 11:06:49~2026-06-22 11:06:49,2025-06-21
办公宿舍楼二栋,宝安,78.06,宿舍,三房,350,--,258304625250幸福家园,深圳市幸福家园房地产信息咨询有限公司,2025-06-13 05:06:42~2025-09-12 05:09:42,2025-06-13
十八区统建楼十五栋,宝安,89.3,住宅,三房,498,65800,255242564908乐有家,深圳市乐有家房产交易有限公司,2025-06-23 05:06:58~2026-06-24 05:06:58,2025-06-23
怀德峰景南园2栋,宝安,85.1,住宅,三房,460,61000,256491235494星房网络科技,深圳市星房网络科技有限公司,2025-06-29 08:06:49~2026-06-30 08:06:49,2025-06-29
中熙香莎公馆2栋,宝安,94.19,住宅,三房,430,52200,256580240863佰禾置业,深圳市佰禾置业有限公司,2025-07-07 12:07:19~2025-09-06 12:09:19,2025-07-07
润科华府（一期）,宝安,88.84,住宅,三房,450,62000,255728071582乐有家,深圳市乐有家房产交易有限公司,2025-06-24 12:06:50~2025-08-24 12:08:50,2025-06-24
绿海名苑1栋,宝安,80.01,住宅,三房,490,61200,252502260450深圳市连横房地产经纪有限公司,深圳市连横房地产经纪有限公司,2025-08-03 06:08:34~2025-10-03 06:10:34,2025-04-04
绿海名苑1栋,宝安,80.01,住宅,三房,480,61200,252128855886乐有家,深圳市乐有家房产交易有限公司,2025-08-05 04:08:07~2026-08-06 04:08:07,2025-08-05
魅力时代花园3栋,宝安,76.36,住宅,三房,488,74800,258969722131乐有家,深圳市乐有家房产交易有限公司,2025-07-01 02:07:29~2025-08-31 02:08:29,2025-04-03
名城花园A栋,宝安,78.3,住宅,三房,450,42300,258914940008中原地产,中原地产代理（深圳）有限公司,2025-08-10 08:08:27~2025-10-10 08:10:27,2025-03-24
名城花园A栋,宝安,84.5,住宅,三房,310,42300,253592735662常盛地产,深圳市常盛房地产经纪有限公司,2025-07-13 08:07:31~2025-09-12 08:09:31,2025-04-20
名城花园A栋,宝安,77.2,住宅,三房,300,42300,257567594351乐亨地产,深圳市乐亨地产有限公司,2025-07-05 04:07:24~2026-07-06 04:07:24,2025-07-05
鸣乐中心1号楼,宝安,90.3,住宅,三房,368,40000,259017120067深圳市佑家科技有限公司,深圳市佑家科技有限公司,2025-07-14 10:07:00~2025-09-13 10:09:00,2025-07-14
桃源盛景园28栋,宝安,83.66,住宅,三房,390,57000,258191657549乐有家,深圳市乐有家房产交易有限公司,2025-08-10 10:08:17~2025-10-10 10:10:17,2025-04-27
翡翠阳光名苑1栋,宝安,89.98,住宅,三房,360,--,251146031062致诚行,深圳市致诚行房地产经纪有限公司,2025-07-05 09:07:15~2026-07-06 09:07:15,2025-07-05
金域豪庭7栋,宝安,82.79,住宅,三房,360,58000,255219563918越王地产,深圳市越王房地产经纪有限公司,2025-07-07 06:07:30~2026-07-08 06:07:30,2025-07-07
兆邦基端慧苑1栋,宝安,95.44,住宅,三房,385,--,254645344863乐有家,深圳市乐有家房产交易有限公司,2025-06-20 11:06:56~2025-08-20 11:08:56,2025-06-20
宏发世纪花园2栋,宝安,88.91,住宅,三房,450,53000,258950364235乐有家,深圳市乐有家房产交易有限公司,2025-08-09 10:08:29~2025-10-09 10:10:29,2025-06-17
怀德广场,宝安,89.85,住宅,三房,490,53000,257217070632深圳市信优房地产有限公司,深圳市信优房地产有限公司,2025-06-20 07:06:59~2026-06-21 07:06:59,2025-06-20
福侨花园12栋,宝安,81.34,住宅,三房,430,58000,252177032781天光地产,深圳市天光房地产服务有限公司,2025-06-20 09:06:55~2026-06-21 09:06:55,2025-06-20
桦润馨居一期B区B2栋,宝安,99.67,住宅,三房,430,42500,253922847850深圳市宏帆房地产经纪有限公司,深圳市宏帆房地产经纪有限公司,2025-08-17 08:08:46~2025-10-17 08:10:46,2025-06-13
14区住宅小区2栋,宝安,90.82,住宅,三房,460,40000,256475754890悦城荟地产,深圳市悦城荟地产有限公司,2025-06-21 02:06:55~2026-06-22 02:06:55,2025-06-21
天琴阁1栋,宝安,78.22,住宅,三房,470,61000,253083468181锦亿置业,深圳市锦亿置业有限公司,2025-08-12 08:08:46~2026-08-13 08:08:46,2025-08-12
西城丰和家园1栋,宝安,79.4,住宅,三房,470,57200,252011599375诚家地产,深圳市诚家房地产经纪有限公司,2025-07-05 04:07:24~2025-09-04 04:09:24,2025-03-08
西城丰和家园1栋,宝安,100.47,住宅,三房,480,57200,254695680052幸福家园,深圳市幸福家园房地产信息咨询有限公司,2025-08-15 02:08:49~2025-10-15 02:10:49,2025-06-13
西城丰和家园1栋,宝安,75.14,住宅,三房,480,57200,254006441775乐有家,深圳市乐有家房产交易有限公司,2025-07-22 09:07:03~2026-07-23 09:07:03,2025-07-22
西城丰和家园1栋,宝安,76.82,住宅,三房,480,57200,257518932786幸福家园,深圳市幸福家园房地产信息咨询有限公司,2025-07-16 10:07:44~2025-09-15 10:09:44,2025-05-21
西城丰和家园1栋,宝安,100.47,住宅,三房,498,57200,258340889412乐有家,深圳市乐有家房产交易有限公司,2025-07-28 02:07:32~2025-09-27 02:09:32,2025-05-28
西城丰和家园1栋,宝安,100.3,住宅,三房,460,57200,256505221803弘信,深圳市弘信置业有限公司,2025-07-17 05:07:37~2026-07-18 05:07:37,2025-07-17
西城丰和家园1栋,宝安,76.05,住宅,三房,450,57200,253554977841链家,深圳链家房地产经纪有限公司,2025-08-13 04:08:08~2025-10-13 04:10:08,2025-06-14
西城丰和家园1栋,宝安,79.33,住宅,三房,450,57200,253271956798乐有家,深圳市乐有家房产交易有限公司,2025-07-14 08:07:58~2025-09-13 08:09:58,2025-06-19
西城丰和家园1栋,宝安,98.32,住宅,三房,479,57200,253629542480乐有家,深圳市乐有家房产交易有限公司,2025-08-11 08:08:53~2025-10-11 08:10:53,2025-06-11
西城丰和家园1栋,宝安,100.64,住宅,三房,488,57200,257240346772乐有家,深圳市乐有家房产交易有限公司,2025-08-08 03:08:01~2026-08-09 03:08:01,2025-08-08
西乡物业商住大厦一栋,宝安,91.04,住宅,三房,420,47000,254453475352铭家地产,深圳市铭家房地产投资顾问有限公司,2025-07-23 10:07:25~2025-09-22 10:09:25,2025-04-24
贤基大厦一栋,宝安,100.53,住宅,三房,350,38000,250641994454幸福家园,深圳市幸福家园房地产信息咨询有限公司,2025-06-26 05:06:02~2026-06-27 05:06:02,2025-06-26
香格丽湾园2栋,宝安,66.2,住宅,三房,415,65000,251826138347乐有家,深圳市乐有家房产交易有限公司,2025-06-26 10:06:35~2025-08-26 10:08:35,2025-05-05
香格丽湾园2栋,宝安,64.16,住宅,三房,400,65000,257986843295新四海,新四海（深圳）房地产经纪有限责任公司,2025-07-29 12:07:52~2025-09-28 12:09:52,2025-05-29
香格丽湾园2栋,宝安,69.79,住宅,三房,415,65000,251597305278乐有家,深圳市乐有家房产交易有限公司,2025-08-07 12:08:27~2025-10-07 12:10:27,2025-06-14
香格丽湾园3栋,宝安,69.77,住宅,三房,490,65000,258560888195乐有家,深圳市乐有家房产交易有限公司,2025-06-26 06:06:36~2025-08-26 06:08:36,2025-04-30
路桥公司家属楼D栋,宝安,94,住宅,三房,480,--,254243394358乐有家控股,深圳市乐有家控股集团有限公司,2025-06-22 08:06:53~2026-06-23 08:06:53,2025-06-22
润科华府（一期）,宝安,88.84,住宅,三房,420,62000,257514018936鼎盛年华房地产经纪有限公司,深圳市鼎盛年华房地产经纪有限公司,2025-06-28 06:06:00~2026-06-29 06:06:00,2025-06-28
招商观园11栋,宝安,88.95,住宅,三房,400,47000,253851566989卓信地产,深圳卓信房地产管理有限公司,2025-07-07 06:07:50~2025-09-06 06:09:50,2025-06-18
金域豪庭6栋,宝安,113.21,住宅,三房,480,51900,253052619787越王地产,深圳市越王房地产经纪有限公司,2025-06-29 07:06:17~2026-06-30 07:06:17,2025-06-29
丰润花园14栋,宝安,89.92,住宅,三房,435,43800,259053631767天佑地产,深圳天佑房地产经纪有限公司,2025-07-07 10:07:01~2026-07-08 10:07:01,2025-07-07
汇宝苑1栋,宝安,94.04,住宅,三房,390,47900,252017639574乐有家控股,深圳市乐有家控股集团有限公司,2025-08-08 04:08:50~2025-10-08 04:10:50,2025-06-17
城市明珠花园13栋,宝安,95.13,住宅,三房,430,48200,256946731343链家,深圳链家房地产经纪有限公司,2025-08-12 11:08:26~2025-10-12 11:10:26,2025-06-19
万丰海岸城瑧园2栋,宝安,83.98,住宅,三房,450,--,258943478338乐有家,深圳市乐有家房产交易有限公司,2025-08-17 12:08:30~2026-08-18 12:08:30,2025-06-24
中粮凤凰里花苑6栋,宝安,81.5,住宅,三房,340,47700,251233706207深圳市信优房地产有限公司,深圳市信优房地产有限公司,2025-07-06 08:07:04~2026-07-07 08:07:04,2025-07-06
兴华花园6栋,宝安,92.35,住宅,三房,380,42100,259758013939乐有家,深圳市乐有家房产交易有限公司,2025-06-29 02:06:25~2025-08-29 02:08:25,2025-05-03
兴华花园7栋,宝安,92.35,住宅,三房,300,42100,257331766631深圳市佰佰通房地产服务有限公司,深圳市佰佰通房地产服务有限公司,2025-07-08 08:07:29~2026-07-09 08:07:29,2025-07-08
兴华花园7栋,宝安,92.35,住宅,三房,398,42100,253393290769乐有家,深圳市乐有家房产交易有限公司,2025-07-15 02:07:15~2025-09-14 02:09:15,2025-05-15
